,Day,Hour,tmp,Month,sun,rad
5603,21,12,31.8,8,1.0,3.5
5604,21,13,32.1,8,1.0,3.57
5605,21,14,31.2,8,1.0,3.0
5606,21,15,31.5,8,0.8,2.32
5607,21,16,30.5,8,0.6,1.63
5608,21,17,30.5,8,0.8,0.9
5609,21,18,30.2,8,0.1,0.16
5610,21,19,30.0,8,0.0,0.01
5611,21,20,29.6,8,0.0,0.0
5612,21,21,29.6,8,0.0,0.0
5613,21,22,29.4,8,0.0,0.0
5614,21,23,29.1,8,0.0,0.0
5615,21,24,29.0,8,0.0,0.0
5616,22,1,28.7,8,0.0,0.0
5617,22,2,28.5,8,0.0,0.0
5618,22,3,28.4,8,0.0,0.0
5619,22,4,26.6,8,0.0,0.0
5620,22,5,26.6,8,0.0,0.0
5621,22,6,26.8,8,0.0,0.03
5622,22,7,27.0,8,0.3,0.42
5623,22,8,29.9,8,1.0,1.38
5624,22,9,31.6,8,1.0,2.24
5625,22,10,31.8,8,1.0,2.8
5626,22,11,32.5,8,1.0,3.31
5627,22,12,32.6,8,1.0,3.6
5628,22,13,32.3,8,1.0,3.54
5629,22,14,32.0,8,1.0,3.29
5630,22,15,31.5,8,1.0,2.77
5631,22,16,31.3,8,1.0,2.04
5632,22,17,31.0,8,1.0,1.22
5633,22,18,29.9,8,0.6,0.36
5634,22,19,29.7,8,0.0,0.01
5635,22,20,29.7,8,0.0,0.0
5636,22,21,29.5,8,0.0,0.0
5637,22,22,29.3,8,0.0,0.0
5638,22,23,29.3,8,0.0,0.0
5639,22,24,28.7,8,0.0,0.0
5640,23,1,27.8,8,0.0,0.0
5641,23,2,27.5,8,0.0,0.0
5642,23,3,27.3,8,0.0,0.0
5643,23,4,27.0,8,0.0,0.0
5644,23,5,27.0,8,0.0,0.0
5645,23,6,26.7,8,0.0,0.03
5646,23,7,27.7,8,1.0,0.52
5647,23,8,29.5,8,1.0,1.37
5648,23,9,31.2,8,1.0,2.15
5649,23,10,31.4,8,1.0,2.83
5650,23,11,31.2,8,1.0,3.32
5651,23,12,31.7,8,1.0,3.56
5652,23,13,31.7,8,1.0,3.58
5653,23,14,31.4,8,0.8,2.88
5654,23,15,31.1,8,0.7,2.11
5655,23,16,30.6,8,0.6,1.52
5656,23,17,30.3,8,0.3,0.74
5657,23,18,29.7,8,0.1,0.15
5658,23,19,29.3,8,0.0,0.01
5659,23,20,29.3,8,0.0,0.0
5660,23,21,28.5,8,0.0,0.0
5661,23,22,27.9,8,0.0,0.0
5662,23,23,27.5,8,0.0,0.0
5663,23,24,27.0,8,0.0,0.0
5664,24,1,27.2,8,0.0,0.0
5665,24,2,26.7,8,0.0,0.0
5666,24,3,26.8,8,0.0,0.0
5667,24,4,26.1,8,0.0,0.0
5668,24,5,26.1,8,0.0,0.0
5669,24,6,26.1,8,0.0,0.03
5670,24,7,26.8,8,0.6,0.5
5671,24,8,29.1,8,1.0,1.34
5672,24,9,30.4,8,1.0,2.13
5673,24,10,30.4,8,1.0,2.83
5674,24,11,31.2,8,1.0,3.29
5675,24,12,31.7,8,1.0,3.58
5676,24,13,32.1,8,1.0,3.61
5677,24,14,31.9,8,1.0,3.34
5678,24,15,31.7,8,1.0,2.75
5679,24,16,30.3,8,0.5,1.35
5680,24,17,29.9,8,0.0,0.25
5681,24,18,29.1,8,0.0,0.1
5682,24,19,29.2,8,0.0,0.01
5683,24,20,28.3,8,0.0,0.0
5684,24,21,28.3,8,0.0,0.0
5685,24,22,27.8,8,0.0,0.0
5686,24,23,27.6,8,0.0,0.0
5687,24,24,27.1,8,0.0,0.0
5688,25,1,26.9,8,0.0,0.0
5689,25,2,26.5,8,0.0,0.0
5690,25,3,26.6,8,0.0,0.0
5691,25,4,26.2,8,0.0,0.0
5692,25,5,26.0,8,0.0,0.0
5693,25,6,26.0,8,0.0,0.02
5694,25,7,26.7,8,0.5,0.37
5695,25,8,28.7,8,0.9,1.18
5696,25,9,29.9,8,1.0,2.16
5697,25,10,30.8,8,1.0,2.64
5698,25,11,31.5,8,1.0,3.35
5699,25,12,30.7,8,0.4,2.66
5700,25,13,31.8,8,0.8,3.34
5701,25,14,31.3,8,1.0,3.28
5702,25,15,31.2,8,0.8,2.18
5703,25,16,30.4,8,0.1,0.86
5704,25,17,27.0,8,0.0,0.22
5705,25,18,26.5,8,0.0,0.08
5706,25,19,27.1,8,0.0,0.0
5707,25,20,26.3,8,0.0,0.0
5708,25,21,26.3,8,0.0,0.0
5709,25,22,26.5,8,0.0,0.0
5710,25,23,26.2,8,0.0,0.0
5711,25,24,25.9,8,0.0,0.0
5712,26,1,25.6,8,0.0,0.0
5713,26,2,25.6,8,0.0,0.0
5714,26,3,25.3,8,0.0,0.0
5715,26,4,25.4,8,0.0,0.0
5716,26,5,25.0,8,0.0,0.0
5717,26,6,24.9,8,0.0,0.01
5718,26,7,25.6,8,0.5,0.28
5719,26,8,27.4,8,1.0,1.1
5720,26,9,29.9,8,1.0,2.06
5721,26,10,30.6,8,1.0,2.47
5722,26,11,30.9,8,1.0,3.35
5723,26,12,31.4,8,1.0,3.55
5724,26,13,32.0,8,1.0,3.56
5725,26,14,31.6,8,1.0,3.2
5726,26,15,31.6,8,1.0,2.69
5727,26,16,31.2,8,1.0,1.97
5728,26,17,30.9,8,0.9,1.13
5729,26,18,30.0,8,0.0,0.22
5730,26,19,29.4,8,0.0,0.01
5731,26,20,29.5,8,0.0,0.0
5732,26,21,29.5,8,0.0,0.0
5733,26,22,29.1,8,0.0,0.0
5734,26,23,28.1,8,0.0,0.0
5735,26,24,27.7,8,0.0,0.0
5736,27,1,27.3,8,0.0,0.0
5737,27,2,27.0,8,0.0,0.0
5738,27,3,26.8,8,0.0,0.0
5739,27,4,26.4,8,0.0,0.0
5740,27,5,26.0,8,0.0,0.0
5741,27,6,26.1,8,0.0,0.04
5742,27,7,26.9,8,1.0,0.54
5743,27,8,29.4,8,1.0,1.34
5744,27,9,30.6,8,1.0,2.18
5745,27,10,31.2,8,1.0,2.84
5746,27,11,31.4,8,1.0,3.33
5747,27,12,32.2,8,1.0,3.57
5748,27,13,32.0,8,1.0,3.56
5749,27,14,31.6,8,1.0,3.21
5750,27,15,31.9,8,1.0,2.71
5751,27,16,30.9,8,0.9,1.76
5752,27,17,30.3,8,0.3,0.75
5753,27,18,30.0,8,0.0,0.19
5754,27,19,29.6,8,0.0,0.01
5755,27,20,29.5,8,0.0,0.0
5756,27,21,29.1,8,0.0,0.0
5757,27,22,28.9,8,0.0,0.0
5758,27,23,28.3,8,0.0,0.0
5759,27,24,27.8,8,0.0,0.0
5760,28,1,27.5,8,0.0,0.0
5761,28,2,26.9,8,0.0,0.0
5762,28,3,26.8,8,0.0,0.0
5763,28,4,26.7,8,0.0,0.0
5764,28,5,26.4,8,0.0,0.0
5765,28,6,26.1,8,0.0,0.03
5766,28,7,27.1,8,0.9,0.46
5767,28,8,29.5,8,1.0,1.32
5768,28,9,31.2,8,1.0,2.12
5769,28,10,31.1,8,1.0,2.76
5770,28,11,31.7,8,1.0,3.29
5771,28,12,32.1,8,1.0,3.54
5772,28,13,32.0,8,0.9,3.21
5773,28,14,32.0,8,1.0,3.19
5774,28,15,31.9,8,1.0,2.65
5775,28,16,31.9,8,1.0,1.94
5776,28,17,31.0,8,0.7,0.83
5777,28,18,30.6,8,0.0,0.2
5778,28,19,30.5,8,0.0,0.0
5779,28,20,30.4,8,0.0,0.0
5780,28,21,30.2,8,0.0,0.0
5781,28,22,30.0,8,0.0,0.0
5782,28,23,29.5,8,0.0,0.0
5783,28,24,28.4,8,0.0,0.0
5784,29,1,28.1,8,0.0,0.0
5785,29,2,28.0,8,0.0,0.0
5786,29,3,27.6,8,0.0,0.0
5787,29,4,27.4,8,0.0,0.0
5788,29,5,27.0,8,0.0,0.0
5789,29,6,26.8,8,0.0,0.03
5790,29,7,27.8,8,1.0,0.52
5791,29,8,30.1,8,1.0,1.32
5792,29,9,32.2,8,1.0,2.11
5793,29,10,32.4,8,1.0,2.78
5794,29,11,32.4,8,1.0,3.29
5795,29,12,32.9,8,1.0,3.51
5796,29,13,32.2,8,1.0,3.52
5797,29,14,32.5,8,1.0,3.13
5798,29,15,32.0,8,1.0,2.58
5799,29,16,31.6,8,1.0,1.92
5800,29,17,30.4,8,0.7,0.74
5801,29,18,29.9,8,0.0,0.08
5802,29,19,29.7,8,0.0,0.0
5803,29,20,29.5,8,0.0,0.0
5804,29,21,29.4,8,0.0,0.0
5805,29,22,28.7,8,0.0,0.0
5806,29,23,28.2,8,0.0,0.0
5807,29,24,27.9,8,0.0,0.0
5808,30,1,27.7,8,0.0,0.0
5809,30,2,27.7,8,0.0,0.0
5810,30,3,27.0,8,0.0,0.0
5811,30,4,27.0,8,0.0,0.0
5812,30,5,26.9,8,0.0,0.0
5813,30,6,26.6,8,0.0,0.02
5814,30,7,27.3,8,1.0,0.49
5815,30,8,29.6,8,1.0,1.33
5816,30,9,31.6,8,1.0,2.14
5817,30,10,31.6,8,1.0,2.82
5818,30,11,31.6,8,1.0,3.31
5819,30,12,31.8,8,1.0,3.51
5820,30,13,31.7,8,1.0,3.51
5821,30,14,31.9,8,1.0,3.2
5822,30,15,31.7,8,1.0,2.67
5823,30,16,31.2,8,0.7,1.71
5824,30,17,30.6,8,0.6,0.8
5825,30,18,30.1,8,0.0,0.11
5826,30,19,29.8,8,0.0,0.0
5827,30,20,29.6,8,0.0,0.0
5828,30,21,29.8,8,0.0,0.0
5829,30,22,28.6,8,0.0,0.0
5830,30,23,28.2,8,0.0,0.0
5831,30,24,28.2,8,0.0,0.0
5832,31,1,27.8,8,0.0,0.0
5833,31,2,27.3,8,0.0,0.0
5834,31,3,27.2,8,0.0,0.0
5835,31,4,27.0,8,0.0,0.0
5836,31,5,26.8,8,0.0,0.0
5837,31,6,26.7,8,0.0,0.02
5838,31,7,27.4,8,1.0,0.5
5839,31,8,29.7,8,1.0,1.31
5840,31,9,30.7,8,1.0,2.12
5841,31,10,31.2,8,1.0,2.8
5842,31,11,31.9,8,1.0,3.3
5843,31,12,32.1,8,1.0,3.48
5844,31,13,31.8,8,1.0,3.49
5845,31,14,31.8,8,1.0,2.89
5846,31,15,32.0,8,1.0,2.65
5847,31,16,31.6,8,0.9,1.63
5848,31,17,30.4,8,0.8,0.97
5849,31,18,29.9,8,0.0,0.13
5850,31,19,29.7,8,0.0,0.0
5851,31,20,29.6,8,0.0,0.0
5852,31,21,29.5,8,0.0,0.0
5853,31,22,29.0,8,0.0,0.0
5854,31,23,28.2,8,0.0,0.0
5855,31,24,27.9,8,0.0,0.0
5856,1,1,27.6,9,0.0,0.0
5857,1,2,27.1,9,0.0,0.0
5858,1,3,26.9,9,0.0,0.0
5859,1,4,26.5,9,0.0,0.0
5860,1,5,26.5,9,0.0,0.0
5861,1,6,26.1,9,0.0,0.02
5862,1,7,27.1,9,1.0,0.48
5863,1,8,29.1,9,1.0,1.29
5864,1,9,31.1,9,1.0,2.1
5865,1,10,32.6,9,1.0,2.8
5866,1,11,32.2,9,1.0,3.29
5867,1,12,33.1,9,1.0,3.53
5868,1,13,32.8,9,1.0,3.52
5869,1,14,32.2,9,1.0,3.3
5870,1,15,32.2,9,1.0,2.66
5871,1,16,31.9,9,1.0,1.9
5872,1,17,31.0,9,1.0,1.06
5873,1,18,30.0,9,0.5,0.23
5874,1,19,29.7,9,0.0,0.0
5875,1,20,29.6,9,0.0,0.0
5876,1,21,29.5,9,0.0,0.0
5877,1,22,29.2,9,0.0,0.0
5878,1,23,28.3,9,0.0,0.0
5879,1,24,27.8,9,0.0,0.0
5880,2,1,27.7,9,0.0,0.0
5881,2,2,27.6,9,0.0,0.0
5882,2,3,27.0,9,0.0,0.0
5883,2,4,27.0,9,0.0,0.0
5884,2,5,26.7,9,0.0,0.0
5885,2,6,26.6,9,0.0,0.03
5886,2,7,27.4,9,0.8,0.47
5887,2,8,30.0,9,1.0,1.31
5888,2,9,31.6,9,1.0,2.13
5889,2,10,31.6,9,1.0,2.82
5890,2,11,32.1,9,1.0,3.32
5891,2,12,32.6,9,1.0,3.55
5892,2,13,33.3,9,1.0,3.52
5893,2,14,32.2,9,1.0,3.22
5894,2,15,32.1,9,1.0,2.57
5895,2,16,30.9,9,0.9,1.64
5896,2,17,30.2,9,0.1,0.42
5897,2,18,30.2,9,0.0,0.09
5898,2,19,30.2,9,0.0,0.0
5899,2,20,30.0,9,0.0,0.0
5900,2,21,30.0,9,0.0,0.0
5901,2,22,29.7,9,0.0,0.0
5902,2,23,29.4,9,0.0,0.0
5903,2,24,28.5,9,0.0,0.0
5904,3,1,28.4,9,0.0,0.0
5905,3,2,27.4,9,0.0,0.0
5906,3,3,27.4,9,0.0,0.0
5907,3,4,27.3,9,0.0,0.0
5908,3,5,26.5,9,0.0,0.0
5909,3,6,26.4,9,0.0,0.03
5910,3,7,27.5,9,0.7,0.4
5911,3,8,29.7,9,1.0,1.23
5912,3,9,30.9,9,1.0,2.18
5913,3,10,32.2,9,1.0,2.83
5914,3,11,31.6,9,1.0,3.34
5915,3,12,32.3,9,1.0,3.45
5916,3,13,32.1,9,0.7,3.0
5917,3,14,31.9,9,0.9,3.02
5918,3,15,31.5,9,0.5,1.72
5919,3,16,31.1,9,0.3,0.82
5920,3,17,31.3,9,0.8,1.14
5921,3,18,30.6,9,0.0,0.25
5922,3,19,29.5,9,0.0,0.0
5923,3,20,28.5,9,0.0,0.0
5924,3,21,28.5,9,0.0,0.0
5925,3,22,28.5,9,0.0,0.0
5926,3,23,27.7,9,0.0,0.0
5927,3,24,27.4,9,0.0,0.0
5928,4,1,27.2,9,0.0,0.0
5929,4,2,26.8,9,0.0,0.0
5930,4,3,26.7,9,0.0,0.0
5931,4,4,26.5,9,0.0,0.0
5932,4,5,26.6,9,0.0,0.0
5933,4,6,26.2,9,0.0,0.02
5934,4,7,27.2,9,1.0,0.51
5935,4,8,29.3,9,1.0,1.28
5936,4,9,30.5,9,0.7,1.65
5937,4,10,32.1,9,1.0,2.85
5938,4,11,31.6,9,0.6,2.62
5939,4,12,32.3,9,1.0,3.52
5940,4,13,33.0,9,0.9,3.46
5941,4,14,30.0,9,0.1,1.7
5942,4,15,29.7,9,0.1,1.48
5943,4,16,31.2,9,0.4,1.35
5944,4,17,30.2,9,0.9,0.93
5945,4,18,29.8,9,0.2,0.16
5946,4,19,29.7,9,0.0,0.0
5947,4,20,29.7,9,0.0,0.0
5948,4,21,29.9,9,0.0,0.0
5949,4,22,29.9,9,0.0,0.0
5950,4,23,28.1,9,0.0,0.0
5951,4,24,27.5,9,0.0,0.0
5952,5,1,27.5,9,0.0,0.0
5953,5,2,27.1,9,0.0,0.0
5954,5,3,26.5,9,0.0,0.0
5955,5,4,26.5,9,0.0,0.0
5956,5,5,26.1,9,0.0,0.0
5957,5,6,26.5,9,0.0,0.02
5958,5,7,26.9,9,0.0,0.23
5959,5,8,29.1,9,0.8,1.23
5960,5,9,30.8,9,0.4,1.64
5961,5,10,31.6,9,0.6,2.43
5962,5,11,32.5,9,0.9,3.48
5963,5,12,32.3,9,0.6,2.84
5964,5,13,31.7,9,0.4,2.81
5965,5,14,29.6,9,0.5,2.55
5966,5,15,29.8,9,0.0,1.0
5967,5,16,29.4,9,0.0,0.75
5968,5,17,29.4,9,0.1,0.51
5969,5,18,28.9,9,0.0,0.14
5970,5,19,28.8,9,0.0,0.0
5971,5,20,28.8,9,0.0,0.0
5972,5,21,29.2,9,0.0,0.0
5973,5,22,28.5,9,0.0,0.0
5974,5,23,27.8,9,0.0,0.0
5975,5,24,27.4,9,0.0,0.0
5976,6,1,27.2,9,0.0,0.0
5977,6,2,27.0,9,0.0,0.0
5978,6,3,26.6,9,0.0,0.0
5979,6,4,26.4,9,0.0,0.0
5980,6,5,26.2,9,0.0,0.0
5981,6,6,26.1,9,0.0,0.02
5982,6,7,27.0,9,1.0,0.5
5983,6,8,29.8,9,1.0,1.32
5984,6,9,31.2,9,1.0,2.13
5985,6,10,32.1,9,1.0,2.81
5986,6,11,32.1,9,1.0,3.31
5987,6,12,32.9,9,1.0,3.56
5988,6,13,32.6,9,1.0,3.52
5989,6,14,32.5,9,1.0,3.21
5990,6,15,32.5,9,1.0,2.63
5991,6,16,31.2,9,0.9,1.26
5992,6,17,30.9,9,1.0,1.04
5993,6,18,30.0,9,0.1,0.12
5994,6,19,30.0,9,0.0,0.0
5995,6,20,29.7,9,0.0,0.0
5996,6,21,29.2,9,0.0,0.0
5997,6,22,28.8,9,0.0,0.0
5998,6,23,28.3,9,0.0,0.0
5999,6,24,28.1,9,0.0,0.0
6000,7,1,27.8,9,0.0,0.0
6001,7,2,27.4,9,0.0,0.0
6002,7,3,27.2,9,0.0,0.0
6003,7,4,26.9,9,0.0,0.0
6004,7,5,26.5,9,0.0,0.0
6005,7,6,26.6,9,0.0,0.02
6006,7,7,27.5,9,0.9,0.48
6007,7,8,29.9,9,1.0,1.32
6008,7,9,31.2,9,1.0,2.12
6009,7,10,31.8,9,1.0,2.83
6010,7,11,32.3,9,1.0,3.38
6011,7,12,31.9,9,1.0,3.57
6012,7,13,33.0,9,0.6,2.54
6013,7,14,32.4,9,0.9,3.23
6014,7,15,31.3,9,0.5,1.68
6015,7,16,30.6,9,0.0,0.38
6016,7,17,30.3,9,0.0,0.16
6017,7,18,29.9,9,0.0,0.12
6018,7,19,29.8,9,0.0,0.0
6019,7,20,29.3,9,0.0,0.0
6020,7,21,29.3,9,0.0,0.0
6021,7,22,28.7,9,0.0,0.0
6022,7,23,27.8,9,0.0,0.0
6023,7,24,28.0,9,0.0,0.0
6024,8,1,27.9,9,0.0,0.0
6025,8,2,27.0,9,0.0,0.0
6026,8,3,26.8,9,0.0,0.0
6027,8,4,26.3,9,0.0,0.0
6028,8,5,26.2,9,0.0,0.0
6029,8,6,26.5,9,0.0,0.02
6030,8,7,27.5,9,0.9,0.63
6031,8,8,29.6,9,0.7,1.23
6032,8,9,29.7,9,0.5,1.35
6033,8,10,31.4,9,1.0,3.12
6034,8,11,31.0,9,1.0,2.7
6035,8,12,30.8,9,0.2,1.59
6036,8,13,32.0,9,0.9,3.34
6037,8,14,30.7,9,0.4,1.79
6038,8,15,29.2,9,0.0,0.38
6039,8,16,28.3,9,0.0,0.12
6040,8,17,27.5,9,0.0,0.11
6041,8,18,26.9,9,0.0,0.05
6042,8,19,26.9,9,0.0,0.0
6043,8,20,27.4,9,0.0,0.0
6044,8,21,26.6,9,0.0,0.0
6045,8,22,26.5,9,0.0,0.0
6046,8,23,26.4,9,0.0,0.0
6047,8,24,26.2,9,0.0,0.0
6048,9,1,26.1,9,0.0,0.0
6049,9,2,25.9,9,0.0,0.0
6050,9,3,25.7,9,0.0,0.0
6051,9,4,25.4,9,0.0,0.0
6052,9,5,25.2,9,0.0,0.0
6053,9,6,25.3,9,0.0,0.01
6054,9,7,26.2,9,0.9,0.49
6055,9,8,29.1,9,1.0,1.34
6056,9,9,30.7,9,1.0,2.15
6057,9,10,32.1,9,1.0,2.83
6058,9,11,32.6,9,1.0,3.32
6059,9,12,32.3,9,1.0,3.56
6060,9,13,32.5,9,1.0,3.52
6061,9,14,32.0,9,1.0,2.95
6062,9,15,32.4,9,1.0,2.54
6063,9,16,31.7,9,1.0,1.89
6064,9,17,31.0,9,1.0,1.0
6065,9,18,30.0,9,0.1,0.09
6066,9,19,29.8,9,0.0,0.0
6067,9,20,29.4,9,0.0,0.0
6068,9,21,28.2,9,0.0,0.0
6069,9,22,27.7,9,0.0,0.0
6070,9,23,27.5,9,0.0,0.0
6071,9,24,27.2,9,0.0,0.0
6072,10,1,27.2,9,0.0,0.0
6073,10,2,26.5,9,0.0,0.0
6074,10,3,26.3,9,0.0,0.0
6075,10,4,25.6,9,0.0,0.0
6076,10,5,25.5,9,0.0,0.0
6077,10,6,25.4,9,0.0,0.02
6078,10,7,26.6,9,1.0,0.53
6079,10,8,29.2,9,1.0,1.34
6080,10,9,31.5,9,1.0,2.15
6081,10,10,31.7,9,1.0,2.82
6082,10,11,32.3,9,1.0,3.3
6083,10,12,31.8,9,1.0,3.53
6084,10,13,33.6,9,1.0,3.46
6085,10,14,32.3,9,1.0,2.98
6086,10,15,32.0,9,0.8,2.03
6087,10,16,31.4,9,0.6,1.37
6088,10,17,30.6,9,0.2,0.61
6089,10,18,30.0,9,0.0,0.07
6090,10,19,30.2,9,0.0,0.0
6091,10,20,29.6,9,0.0,0.0
6092,10,21,29.3,9,0.0,0.0
6093,10,22,28.9,9,0.0,0.0
6094,10,23,28.6,9,0.0,0.0
6095,10,24,27.9,9,0.0,0.0
6096,11,1,28.0,9,0.0,0.0
6097,11,2,27.4,9,0.0,0.0
6098,11,3,26.8,9,0.0,0.0
6099,11,4,26.5,9,0.0,0.0
6100,11,5,26.3,9,0.0,0.0
6101,11,6,26.0,9,0.0,0.01
6102,11,7,26.9,9,0.9,0.37
6103,11,8,29.6,9,1.0,1.28
6104,11,9,31.5,9,1.0,2.1
6105,11,10,31.8,9,1.0,2.8
6106,11,11,31.4,9,1.0,3.27
6107,11,12,31.7,9,1.0,3.44
6108,11,13,31.8,9,1.0,3.46
6109,11,14,32.5,9,1.0,2.94
6110,11,15,31.7,9,1.0,2.27
6111,11,16,31.3,9,1.0,1.81
6112,11,17,30.1,9,0.6,0.8
6113,11,18,29.9,9,0.0,0.12
6114,11,19,29.6,9,0.0,0.0
6115,11,20,29.3,9,0.0,0.0
6116,11,21,28.9,9,0.0,0.0
6117,11,22,28.3,9,0.0,0.0
6118,11,23,28.1,9,0.0,0.0
6119,11,24,27.4,9,0.0,0.0
6120,12,1,27.4,9,0.0,0.0
6121,12,2,26.8,9,0.0,0.0
6122,12,3,26.4,9,0.0,0.0
6123,12,4,27.1,9,0.0,0.0
6124,12,5,27.0,9,0.0,0.0
6125,12,6,26.2,9,0.0,0.01
6126,12,7,26.9,9,0.0,0.21
6127,12,8,27.7,9,0.0,0.44
6128,12,9,26.9,9,0.0,0.17
6129,12,10,26.7,9,0.0,0.38
6130,12,11,28.4,9,0.1,1.2
6131,12,12,29.1,9,0.7,3.02
6132,12,13,30.9,9,0.9,3.08
6133,12,14,30.8,9,1.0,2.73
6134,12,15,30.6,9,0.7,2.07
6135,12,16,30.2,9,0.9,1.58
6136,12,17,30.0,9,0.3,0.59
6137,12,18,29.4,9,0.0,0.12
6138,12,19,29.2,9,0.0,0.0
6139,12,20,28.9,9,0.0,0.0
6140,12,21,28.7,9,0.0,0.0
6141,12,22,28.6,9,0.0,0.0
6142,12,23,27.7,9,0.0,0.0
6143,12,24,27.4,9,0.0,0.0
6144,13,1,26.6,9,0.0,0.0
6145,13,2,26.3,9,0.0,0.0
6146,13,3,26.0,9,0.0,0.0
6147,13,4,25.5,9,0.0,0.0
6148,13,5,25.6,9,0.0,0.0
6149,13,6,25.5,9,0.0,0.01
6150,13,7,26.8,9,1.0,0.46
6151,13,8,29.4,9,1.0,1.29
6152,13,9,31.8,9,1.0,2.15
6153,13,10,32.1,9,1.0,2.75
6154,13,11,32.9,9,1.0,3.32
6155,13,12,31.9,9,1.0,3.34
6156,13,13,31.8,9,0.9,3.12
6157,13,14,31.4,9,0.7,2.05
6158,13,15,32.1,9,1.0,2.51
6159,13,16,30.9,9,0.6,1.43
6160,13,17,30.2,9,0.3,0.57
6161,13,18,29.8,9,0.0,0.12
6162,13,19,27.9,9,0.0,0.0
6163,13,20,28.4,9,0.0,0.0
6164,13,21,28.0,9,0.0,0.0
6165,13,22,25.0,9,0.0,0.0
6166,13,23,25.0,9,0.0,0.01
6167,13,24,26.9,9,0.0,0.0
6168,14,1,24.2,9,0.0,0.0
6169,14,2,24.7,9,0.0,0.0
6170,14,3,24.9,9,0.0,0.0
6171,14,4,24.5,9,0.0,0.0
6172,14,5,24.2,9,0.0,0.0
6173,14,6,24.2,9,0.0,0.03
6174,14,7,25.0,9,0.2,0.31
6175,14,8,26.9,9,0.5,0.99
6176,14,9,28.3,9,1.0,1.46
6177,14,10,30.6,9,1.0,2.88
6178,14,11,31.3,9,1.0,3.58
6179,14,12,31.4,9,1.0,2.9
6180,14,13,31.5,9,1.0,3.54
6181,14,14,30.7,9,0.9,2.76
6182,14,15,29.1,9,0.4,1.43
6183,14,16,29.0,9,0.1,0.62
6184,14,17,28.8,9,0.0,0.22
6185,14,18,28.7,9,0.0,0.04
6186,14,19,28.0,9,0.0,0.0
6187,14,20,26.5,9,0.0,0.0
6188,14,21,25.7,9,0.0,0.0
6189,14,22,25.6,9,0.0,0.0
6190,14,23,25.5,9,0.0,0.0
6191,14,24,25.3,9,0.0,0.0
6192,15,1,25.0,9,0.0,0.0
6193,15,2,24.9,9,0.0,0.0
6194,15,3,24.8,9,0.0,0.0
6195,15,4,24.5,9,0.0,0.0
6196,15,5,24.3,9,0.0,0.0
6197,15,6,24.4,9,0.0,0.02
6198,15,7,25.0,9,0.6,0.32
6199,15,8,27.1,9,1.0,1.05
6200,15,9,29.0,9,1.0,1.93
6201,15,10,30.4,9,1.0,2.69
6202,15,11,30.9,9,1.0,3.22
6203,15,12,31.1,9,1.0,3.53
6204,15,13,30.8,9,1.0,3.12
6205,15,14,31.3,9,1.0,2.87
6206,15,15,30.6,9,1.0,2.1
6207,15,16,30.1,9,1.0,1.7
6208,15,17,29.1,9,0.7,0.81
6209,15,18,28.8,9,0.3,0.16
6210,15,19,28.7,9,0.0,0.0
6211,15,20,28.4,9,0.0,0.0
6212,15,21,28.5,9,0.0,0.0
6213,15,22,27.3,9,0.0,0.0
6214,15,23,27.0,9,0.0,0.0
6215,15,24,26.4,9,0.0,0.0
6216,16,1,26.1,9,0.0,0.0
6217,16,2,26.0,9,0.0,0.0
6218,16,3,25.8,9,0.0,0.0
6219,16,4,25.6,9,0.0,0.0
6220,16,5,25.4,9,0.0,0.0
6221,16,6,25.2,9,0.0,0.02
6222,16,7,26.4,9,0.9,0.4
6223,16,8,29.0,9,1.0,1.33
6224,16,9,30.6,9,0.8,1.86
6225,16,10,31.7,9,0.9,2.63
6226,16,11,32.9,9,1.0,3.23
6227,16,12,33.0,9,1.0,3.54
6228,16,13,31.8,9,0.7,2.8
6229,16,14,32.4,9,0.2,1.87
6230,16,15,32.1,9,0.8,2.31
6231,16,16,31.2,9,0.1,1.07
6232,16,17,29.3,9,0.0,0.39
6233,16,18,27.9,9,0.0,0.05
6234,16,19,27.5,9,0.0,0.0
6235,16,20,28.0,9,0.0,0.0
6236,16,21,27.7,9,0.0,0.0
6237,16,22,27.4,9,0.0,0.0
6238,16,23,27.2,9,0.0,0.0
6239,16,24,27.7,9,0.0,0.0
6240,17,1,27.7,9,0.0,0.0
6241,17,2,26.9,9,0.0,0.0
6242,17,3,26.8,9,0.0,0.0
6243,17,4,26.8,9,0.0,0.0
6244,17,5,26.2,9,0.0,0.0
6245,17,6,24.9,9,0.0,0.02
6246,17,7,25.9,9,1.0,0.46
6247,17,8,28.8,9,1.0,1.33
6248,17,9,30.9,9,1.0,2.17
6249,17,10,32.4,9,1.0,2.85
6250,17,11,33.0,9,1.0,3.31
6251,17,12,32.0,9,0.7,2.7
6252,17,13,32.9,9,0.8,2.94
6253,17,14,31.8,9,0.9,2.53
6254,17,15,32.0,9,1.0,2.42
6255,17,16,31.3,9,1.0,1.77
6256,17,17,30.4,9,0.9,0.86
6257,17,18,29.9,9,0.4,0.15
6258,17,19,29.5,9,0.0,0.0
6259,17,20,29.6,9,0.0,0.0
6260,17,21,29.4,9,0.0,0.0
6261,17,22,29.2,9,0.0,0.0
6262,17,23,29.2,9,0.0,0.0
6263,17,24,27.3,9,0.0,0.0
6264,18,1,26.4,9,0.0,0.0
6265,18,2,25.6,9,0.0,0.0
6266,18,3,24.9,9,0.0,0.0
6267,18,4,25.2,9,0.0,0.0
